city,edition,sport,discipline,athlete,country_code,gender,event,event_gender,medal,result
Beijing,2008,sailing,Sailing,"ASHLEY, Tom",NZL,Men,RS:X - Windsurfer,M,gold,1
Beijing,2008,sailing,Sailing,"BONTEMPS, Julien",FRA,Men,RS:X - Windsurfer,M,silver,2
Beijing,2008,sailing,Sailing,"SHAW, Bryony",GBR,Women,RS:X - Windsurfer,W,bronze,3
Beijing,2008,sailing,Sailing,"YIN, Jian",CHN,Women,RS:X - Windsurfer,W,gold,1
Beijing,2008,sailing,Sailing,"SENSINI, Alessandra",ITA,Women,RS:X - Windsurfer,W,silver,2
Beijing,2008,sailing,Sailing,"EKSTROM, Anders",SWE,Men,Star - Keelboat,M,bronze,3
Beijing,2008,sailing,Sailing,"LOOF, Fredrik",SWE,Men,Star - Keelboat,M,bronze,3
Beijing,2008,sailing,Sailing,"PERCY, Iain",GBR,Men,Star - Keelboat,M,gold,1
Beijing,2008,sailing,Sailing,"SIMPSON, Andrew",GBR,Men,Star - Keelboat,M,gold,1
Beijing,2008,sailing,Sailing,"PRADA, Bruno",BRA,Men,Star - Keelboat,M,silver,2
Beijing,2008,sailing,Sailing,"SCHEIDT, Robert",BRA,Men,Star - Keelboat,M,silver,2
Beijing,2008,sailing,Sailing,"ESPINOLA, Carlos",ARG,Men,Tornado - Multihull,X,bronze,3
Beijing,2008,sailing,Sailing,"LANGE, Santiago",ARG,Men,Tornado - Multihull,X,bronze,3
Beijing,2008,sailing,Sailing,"ECHAVARRI, Fernando",ESP,Men,Tornado - Multihull,X,gold,1
Beijing,2008,sailing,Sailing,"PAZ, Anton",ESP,Men,Tornado - Multihull,X,gold,1
Beijing,2008,sailing,Sailing,"ASHBY, Glenn",AUS,Men,Tornado - Multihull,X,silver,2
Beijing,2008,sailing,Sailing,"BUNDOCK, Darren",AUS,Men,Tornado - Multihull,X,silver,2
Beijing,2008,sailing,Sailing,"BEKATOROU, Sofia",GRE,Women,Yngling - Keelboat,W,bronze,3
Beijing,2008,sailing,Sailing,"KRAVARIOTI, Virginia",GRE,Women,Yngling - Keelboat,W,bronze,3
Beijing,2008,sailing,Sailing,"PAPADOPOULOU, Sofia",GRE,Women,Yngling - Keelboat,W,bronze,3
Beijing,,sailing,Sailing,"AYTON, Sarah",GBR,Women,Yngling - Keelboat,W,gold,1
Beijing,2008,sailing,Sailing,"WEBB, Sarah",GBR,Women,Yngling - Keelboat,W,gold,1
Beijing,2008,sailing,Sailing,"WILSON, Pippa",GBR,Women,Yngling - Keelboat,W,gold,1
Beijing,2008,sailing,Sailing,"BES, Annemieke",NED,Women,Yngling - Keelboat,W,silver,2
Beijing,2008,sailing,Sailing,"MULDER, Mandy",NED,Women,Yngling - Keelboat,W,silver,2
Beijing,2008,sailing,Sailing,"WITTEVEEN, Merel",NED,Women,Yngling - Keelboat,W,silver,2
Beijing,2008,shooting,Shooting,"SALUKVADZE, Nino",GEO,Women,10m air pistol (40 shots),W,bronze,3
Beijing,2008,shooting,Shooting,"GUO, Wenjun",CHN,Women,10m air pistol (40 shots),W,gold,1
Beijing,2008,shooting,Shooting,"PADERINA, Natalia",RUS,Women,10m air pistol (40 shots),W,silver,2
Beijing,2008,shooting,Shooting,"TURNER, Jason",USA,Men,10m air pistol (60 shots),M,bronze,3
Beijing,2008,shooting,Shooting,"PANG, Wei",CHN,Men,10m air pistol (60 shots),M,gold,1
Beijing,2008,shooting,Shooting,"JIN, Jongoh",KOR,Men,10m air pistol (60 shots),M,silver,2
Beijing,2008,shooting,Shooting,"PEJCIC, Snjezana",CRO,Women,10m air rifle (40 shots),W,bronze,3
,2008,shooting,Shooting,"EMMONS, Katerina",CZE,Women,10m air rifle (40 shots),W,gold,1
Beijing,2008,shooting,Shooting,"GALKINA, Lyubov",RUS,Women,10m air rifle (40 shots),W,silver,2
Beijing,2008,shooting,Shooting,"HAKKINEN, Henri",FIN,Men,10m air rifle (60 shots),M,bronze,3
Beijing,2008,shooting,Shooting,"BINDRA, Abhinav",IND,Men,10m air rifle (60 shots),M,gold,1
Beijing,2008,shooting,Shooting,"ZHU, Qinan",CHN,Men,10m air rifle (60 shots),M,silver,2
Beijing,2008,shooting,Shooting,"DORJSUREN, Munkhbayar",GER,Women,25m pistol (30+30 shots),W,bronze,3
Beijing,2008,shooting,Shooting,"CHEN, Ying",CHN,Women,25m pistol (30+30 shots),W,gold,1
Beijing,2008,shooting,Shooting,"OTRYAD, Gundegmaa",MGL,Women,25m pistol (30+30 shots),W,silver,2
Beijing,2008,shooting,Shooting,"REITZ, Christian",GER,Men,25m rapid fire pistol (60 shots),M,bronze,3
Beijing,2008,shooting,Shooting,"PETRIV, Oleksandr",UKR,Men,25m rapid fire pistol (60 shots),M,gold,1
,2008,shooting,Shooting,"SCHUMANN, Ralf",GER,Men,25m rapid fire pistol (60 shots),M,silver,2
Beijing,2008,shooting,Shooting,"ISAKOV, Vladimir",RUS,Men,50m pistol (60 shots),M,bronze,3
Beijing,2008,shooting,Shooting,"JIN, Jongoh",KOR,Men,50m pistol (60 shots),M,gold,1
Beijing,2008,shooting,Shooting,"TAN, Zongliang",CHN,Men,50m pistol (60 shots),M,silver,2
Beijing,2008,shooting,Shooting,"CRUZ, Eglys",CUB,Women,50m rifle 3 positions (3x20 shots),W,bronze,3
Beijing,2008,shooting,Shooting,"DU, Li",CHN,Women,50m rifle 3 positions (3x20 shots),W,gold,1
Beijing,2008,shooting,Shooting,"EMMONS, Katerina",CZE,Women,50m rifle 3 positions (3x20 shots),W,silver,2
Beijing,2008,shooting,Shooting,"DEBEVEC, Rajmond",SLO,Men,50m rifle 3 positions (3x40 shots),M,bronze,3
Beijing,2008,shooting,Shooting,"QIU, Jian",CHN,Men,50m rifle 3 positions (3x40 shots),M,gold,1
Beijing,2008,shooting,Shooting,"SUKHORUKOV, Yuriy",UKR,Men,50m rifle 3 positions (3x40 shots),M,silver,2
Beijing,2008,shooting,Shooting,"POTENT, Warren",AUS,Men,50m rifle prone (60 shots),M,bronze,3
Beijing,2008,shooting,Shooting,"AYVAZYAN, Artur",UKR,Men,50m rifle prone (60 shots),M,gold,1
Beijing,2008,shooting,Shooting,"EMMONS, Matthew",USA,Men,50m rifle prone (60 shots),M,silver,2
Beijing,2008,shooting,Shooting,"HU, Binyuan",CHN,Men,double trap (150 targets),M,bronze,3
Beijing,2008,shooting,Shooting,"ELLER, Glenn",USA,Men,double trap (150 targets),M,gold,1
Beijing,2008,shooting,Shooting,"D'ANIELLO, Francesco",ITA,Men,double trap (150 targets),M,silver,2
Beijing,2008,shooting,Shooting,"TERRAS, Anthony",FRA,Men,skeet (125 targets),M,bronze,3
Beijing,2008,shooting,Shooting,"HANCOCK, Vincent",USA,Men,skeet (125 targets),M,gold,1
Beijing,2008,shooting,Shooting,"BROVOLD, Tore",NOR,Men,skeet (125 targets),M,silver,2
Beijing,2008,shooting,Shooting,"BRINKER, Christine",GER,Women,skeet (75 targets),W,bronze,3
Beijing,2008,shooting,Shooting,"CAINERO, Chiara",ITA,Women,skeet (75 targets),W,gold,1
Beijing,2008,shooting,Shooting,"RHODE, Kimberly",USA,Women,skeet (75 targets),W,silver,2
Beijing,2008,shooting,Shooting,"ALIPOV, Aleksey",RUS,Men,trap (125 targets),M,bronze,3
Beijing,,shooting,Shooting,"KOSTELECKY, David",CZE,Men,trap (125 targets),M,gold,1
Beijing,2008,shooting,Shooting,"PELLIELO, Giovanni",ITA,Men,trap (125 targets),M,silver,2
Beijing,2008,shooting,Shooting,"COGDELL, Corey",USA,Women,trap (75 targets),W,bronze,3
Beijing,2008,shooting,Shooting,"MAKELA-NUMMELA, Satu",FIN,Women,trap (75 targets),W,gold,1
Beijing,2008,shooting,Shooting,"STEFECEKOVA, Zuzana",SVK,Women,trap (75 targets),W,silver,2
Beijing,2008,softball,Softball,"BOWERING, Jodie",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"CRONK, Kylie",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"HARDIE, Kelly",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"HARDING, Tanya",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"LEWIS, Sandy",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"MORROW, Simmone",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"MOSLEY, Tracey",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"PORTER, Stacey",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"ROCHE, Melanie",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"SMETHURST, Justine",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"STEWART, Danielle",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"TITCUME, Natalie",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"WARD, Natalie",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"WRIGHT, Belinda",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"WYBORN, Kerry",AUS,Women,softball,W,bronze,3
Beijing,2008,softball,Softball,"EMOTO, Naho",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"FUJIMOTO, Motoko",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"HIROSE, Megu",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"INUI, Emi",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"ITO, Sachiko",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"KARINO, Ayumi",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"MABUCHI, Satoko",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"MINE, Yukiyo",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"MISHINA, Masumi",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"NISHIYAMA, Rei",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"SAKAI, Hiroko",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"SATO, Rie",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"SOMEYA, Mika",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"UENO, Yukiko",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"YAMADA, Eri",JPN,Women,softball,W,gold,1
Beijing,2008,softball,Softball,"ABBOTT, Monica",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"BERG, Laura",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"BUSTOS, Crystl",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"DURAN, Andrea",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"FINCH, Jennie",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"FLOWERS, Tairia",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"GALINDO, Victoria",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"JUNG, Lovieanne",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"KRETSCHMAN, Kelly",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"LAPPIN, Lauren",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"LOWE, Caitlin",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"MENDOZA, Jessica",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"NUVEMAN, Stacey",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"OSTERMAN, Cat",USA,Women,softball,W,silver,2
Beijing,2008,softball,Softball,"WATLEY, Natasha",USA,Women,softball,W,silver,2
Beijing,2008,table tennis,Table Tennis,"WANG, Liqin",CHN,Men,singles,M,bronze,3
Beijing,2008,table tennis,Table Tennis,"MA, Lin",CHN,Men,singles,M,gold,1
Beijing,2008,table tennis,Table Tennis,"WANG, Hao",CHN,Men,singles,M,silver,2
Beijing,2008,table tennis,Table Tennis,"GUO, Yue",CHN,Women,singles,W,bronze,3
Beijing,2008,table tennis,Table Tennis,"ZHANG, Yining",CHN,Women,singles,W,gold,1
Beijing,2008,table tennis,Table Tennis,"WANG, Nan",CHN,Women,singles,W,silver,2
Beijing,2008,table tennis,Table Tennis,"OH, Sangeun",KOR,Men,team,M,bronze,3
Beijing,2008,table tennis,Table Tennis,"RYU, Seungmin",KOR,Men,team,M,bronze,3
Beijing,2008,table tennis,Table Tennis,"YOON, Jaeyoung",KOR,Men,team,M,bronze,3
Beijing,2008,table tennis,Table Tennis,"MA, Lin",CHN,Men,team,M,gold,1
Beijing,2008,table tennis,Table Tennis,"WANG, Hao",CHN,Men,team,M,gold,1
Beijing,2008,table tennis,Table Tennis,"WANG, Liqin",CHN,Men,team,M,gold,1
Beijing,2008,table tennis,Table Tennis,"BOLL, Timo",GER,Men,team,M,silver,2
Beijing,2008,table tennis,Table Tennis,"OVTCHAROV, Dimitrij",GER,Men,team,M,silver,2
Beijing,2008,table tennis,Table Tennis,"SUSS, Christian",GER,Men,team,M,silver,2
Beijing,2008,table tennis,Table Tennis,"DANG, Yeseo",KOR,Women,team,W,bronze,3
Beijing,2008,table tennis,Table Tennis,"KIM, Kyungah",KOR,Women,team,W,bronze,3
Beijing,2008,table tennis,Table Tennis,"PARK, Miyoung",KOR,Women,team,W,bronze,3
Beijing,2008,table tennis,Table Tennis,"GUO, Yue",CHN,Women,team,W,gold,1
Beijing,2008,table tennis,Table Tennis,"WANG, Nan",CHN,Women,team,W,gold,1
Beijing,2008,table tennis,Table Tennis,"ZHANG, Yining",CHN,Women,team,W,gold,1
Beijing,2008,table tennis,Table Tennis,"FENG, Tian Wei",SIN,Women,team,W,silver,2
Beijing,2008,table tennis,Table Tennis,"LI, Jiawei",SIN,Women,team,W,silver,2
Beijing,2008,table tennis,Table Tennis,"WANG, Yue Gu",SIN,Women,team,W,silver,2
Beijing,2008,taekwondo,Taekwondo,"CONTRERAS RIVERO, Dalia",VEN,Women,- 49 kg,W,bronze,3
Beijing,2008,taekwondo,Taekwondo,"MONTEJO, Daynellis",CUB,Women,- 49 kg,W,bronze,3
Beijing,2008,taekwondo,Taekwondo,"WU, Jingyu",CHN,Women,- 49 kg,W,gold,1
Beijing,2008,taekwondo,Taekwondo,"PUEDPONG, Buttree",THA,Women,- 49 kg,W,silver,2
Beijing,2008,taekwondo,Taekwondo,"CHU, Mu-Yen",TPE,Men,- 58 kg,M,bronze,3
Beijing,2008,taekwondo,Taekwondo,"NIKPAI, Rohullah",AFG,Men,- 58 kg,M,bronze,3
Beijing,2008,taekwondo,Taekwondo,"PEREZ, Guillermo",MEX,Men,- 58 kg,M,gold,1
Beijing,2008,taekwondo,Taekwondo,"MERCEDES, Yulis Gabriel",DOM,Men,- 58 kg,M,silver,2
Beijing,2008,taekwondo,Taekwondo,"FALAVIGNA, Natalia",BRA,Women,+ 67 kg,W,bronze,3
Beijing,2008,taekwondo,Taekwondo,"STEVENSON, Sarah",GBR,Women,+ 67 kg,W,bronze,3
Beijing,2008,taekwondo,Taekwondo,"ESPINOZA, Maria del Rosario",MEX,Women,+ 67 kg,W,gold,1
Beijing,2008,taekwondo,Taekwondo,"SOLHEIM, Nina",NOR,Women,+ 67 kg,W,silver,2
Beijing,2008,taekwondo,Taekwondo,"CHILMANOV, Arman",KAZ,Men,+ 80 kg,M,bronze,3
Beijing,2008,taekwondo,Taekwondo,"CHUKWUMERIJE, Chika Yagazie",NGR,Men,+ 80 kg,M,bronze,3
Beijing,2008,taekwondo,Taekwondo,"CHA, Dongmin",KOR,Men,+ 80 kg,M,gold,1
Beijing,2008,taekwondo,Taekwondo,"NIKOLAIDIS, Alexandros",GRE,Men,+ 80 kg,M,silver,2
Beijing,2008,taekwondo,Taekwondo,"LOPEZ, Diana",USA,Women,49 - 57 kg,W,bronze,3
Beijing,2008,taekwondo,Taekwondo,"ZUBCIC, Martina",CRO,Women,49 - 57 kg,W,bronze,3
Beijing,2008,taekwondo,Taekwondo,"LIM, Sujeong",KOR,Women,49 - 57 kg,W,gold,1
Beijing,2008,taekwondo,Taekwondo,"TANRIKULU, Azize",TUR,Women,49 - 57 kg,W,silver,2
Beijing,2008,taekwondo,Taekwondo,"EPANGUE, Gwladys Patience",FRA,Women,57 - 67 kg,W,bronze,3
Beijing,2008,taekwondo,Taekwondo,"SARIC, Sandra",CRO,Women,57 - 67 kg,W,bronze,3
,2008,taekwondo,Taekwondo,"HWANG, Kyung Sun",KOR,Women,57 - 67 kg,W,gold,1
Beijing,2008,taekwondo,Taekwondo,"SERGERIE, Karine",CAN,Women,57 - 67 kg,W,silver,2
Beijing,2008,taekwondo,Taekwondo,"SUNG, Yu-Chi",TPE,Men,58 - 68 kg,M,bronze,3
Beijing,2008,taekwondo,Taekwondo,"TAZEGUL, Servet",TUR,Men,58 - 68 kg,M,bronze,3
Beijing,2008,taekwondo,Taekwondo,"SON, Taejin",KOR,Men,58 - 68 kg,M,gold,1
Beijing,2008,taekwondo,Taekwondo,"LOPEZ, Mark",USA,Men,58 - 68 kg,M,silver,2
Beijing,2008,taekwondo,Taekwondo,"LOPEZ, Steven",USA,Men,68 - 80 kg,M,bronze,3
Beijing,2008,taekwondo,Taekwondo,"ZHU, Guo",CHN,Men,68 - 80 kg,M,bronze,3
Beijing,2008,taekwondo,Taekwondo,"SAEI, Hadi",IRI,Men,68 - 80 kg,M,gold,1
Beijing,2008,taekwondo,Taekwondo,"SARMIENTO, Mauro",ITA,Men,68 - 80 kg,M,silver,2
Beijing,2008,tennis,Tennis,"BRYAN, Bob",USA,Men,doubles,M,bronze,3
Beijing,2008,tennis,Tennis,"BRYAN, Mike",USA,Men,doubles,M,bronze,3
Beijing,2008,tennis,Tennis,"FEDERER, Roger",SUI,Men,doubles,M,gold,1
Beijing,2008,tennis,Tennis,"WAWRINKA, Stanislas",SUI,Men,doubles,M,gold,1
Beijing,2008,tennis,Tennis,"ASPELIN, Simon",SWE,Men,doubles,M,silver,2
Beijing,2008,tennis,Tennis,"JOHANSSON, Thomas",SWE,Men,doubles,M,silver,2
Beijing,2008,tennis,Tennis,"YAN, Zi",CHN,Women,doubles,W,bronze,3
Beijing,2008,tennis,Tennis,"ZHENG, Jie",CHN,Women,doubles,W,bronze,3
Beijing,2008,tennis,Tennis,"WILLIAMS, Serena",USA,Women,doubles,W,gold,1
Beijing,2008,tennis,Tennis,"WILLIAMS, Venus",USA,Women,doubles,W,gold,1
Beijing,2008,tennis,Tennis,"MEDINA GARRIGUES, Anabel",ESP,Women,doubles,W,silver,2
Beijing,2008,tennis,Tennis,"RUANO PASCUAL, Virginia",ESP,Women,doubles,W,silver,2
Beijing,2008,tennis,Tennis,"DJOKOVIC, Novak",SRB,Men,singles,M,bronze,3
Beijing,2008,tennis,Tennis,"NADAL, Rafael",ESP,Men,singles,M,gold,1
Beijing,2008,tennis,Tennis,"GONZALEZ, Fernando",CHI,Men,singles,M,silver,2
Beijing,2008,tennis,Tennis,"ZVONAREVA, Vera",RUS,Women,singles,W,bronze,3
,2008,tennis,Tennis,"DEMENTIEVA, Elena",RUS,Women,singles,W,gold,1
Beijing,2008,tennis,Tennis,"SAFINA, Dinara",RUS,Women,singles,W,silver,2
Beijing,2008,triathlon,Triathlon,"DOCHERTY, Bevan",NZL,Men,Individual,M,bronze,3
Beijing,2008,triathlon,Triathlon,"FRODENO, Jan",GER,Men,Individual,M,gold,1
Beijing,2008,triathlon,Triathlon,"WHITFIELD, Simon",CAN,Men,Individual,M,silver,2
Beijing,2008,triathlon,Triathlon,"MOFFATT, Emma",AUS,Women,Individual,W,bronze,3
Beijing,2008,triathlon,Triathlon,"SNOWSILL, Emma",AUS,Women,Individual,W,gold,1
Beijing,2008,triathlon,Triathlon,"FERNANDES, Vanessa",POR,Women,Individual,W,silver,2
,2008,volleyball,Beach volley.,"REGO, Emanuel",BRA,Men,beach volleyball,M,bronze,3
Beijing,2008,volleyball,Beach volley.,"SANTOS, Ricardo",BRA,Men,beach volleyball,M,bronze,3
Beijing,2008,volleyball,Beach volley.,"DALHAUSSER, Philip",USA,Men,beach volleyball,M,gold,1
Beijing,2008,volleyball,Beach volley.,"ROGERS, Todd",USA,Men,beach volleyball,M,gold,1
Beijing,2008,volleyball,Beach volley.,"ARAUJO, Marcio",BRA,Men,beach volleyball,M,silver,2
Beijing,2008,volleyball,Beach volley.,"MAGALHAES, Fabio",BRA,Men,beach volleyball,M,silver,2
Beijing,2008,volleyball,Beach volley.,"XUE, Chen",CHN,Women,beach volleyball,W,bronze,3
Beijing,2008,volleyball,Beach volley.,"ZHANG, Xi",CHN,Women,beach volleyball,W,bronze,3
Beijing,2008,volleyball,Beach volley.,"MAY-TREANOR, Misty",USA,Women,beach volleyball,W,gold,1
Beijing,2008,volleyball,Beach volley.,"WALSH, Kerri",USA,Women,beach volleyball,W,gold,1
Beijing,2008,volleyball,Beach volley.,"TIAN, Jia",CHN,Women,beach volleyball,W,silver,2
Beijing,2008,volleyball,Beach volley.,"WANG, Jie",CHN,Women,beach volleyball,W,silver,2
Beijing,2008,volleyball,Volleyball,"BEREZHKO, Yury",RUS,Men,volleyball,M,bronze,3
Beijing,2008,volleyball,Volleyball,"GRANKIN, Sergey",RUS,Men,volleyball,M,bronze,3
Beijing,2008,volleyball,Volleyball,"KHAMUTTSKIKH, Vadim",RUS,Men,volleyball,M,bronze,3
Beijing,2008,volleyball,Volleyball,"KORNEEV, Alexander",RUS,Men,volleyball,M,bronze,3
Beijing,2008,volleyball,Volleyball,"KOSAREV, Alexander",RUS,Men,volleyball,M,bronze,3
Beijing,2008,volleyball,Volleyball,"KULESHOV, Alexey",RUS,Men,volleyball,M,bronze,3
Beijing,2008,volleyball,Volleyball,"MIKHAYLOV, Maxim",RUS,Men,volleyball,M,bronze,3
Beijing,2008,volleyball,Volleyball,"OSTAPENKO, Alexey",RUS,Men,volleyball,M,bronze,3
Beijing,2008,volleyball,Volleyball,"POLTAVSKIY, Semen",RUS,Men,volleyball,M,bronze,3
Beijing,2008,volleyball,Volleyball,"TETYUKHIN, Sergey",RUS,Men,volleyball,M,bronze,3
Beijing,2008,volleyball,Volleyball,"VERBOV, Alexey",RUS,Men,volleyball,M,bronze,3
Beijing,2008,volleyball,Volleyball,"VOLKOV, Alexander",RUS,Men,volleyball,M,bronze,3
Beijing,2008,volleyball,Volleyball,"BALL, Lloy",USA,Men,volleyball,M,gold,1
Beijing,2008,volleyball,Volleyball,"GARDNER, Gabriel",USA,Men,volleyball,M,gold,1
Beijing,2008,volleyball,Volleyball,"HANSEN, Kevin",USA,Men,volleyball,M,gold,1
Beijing,2008,volleyball,Volleyball,"HOFF, Thomas",USA,Men,volleyball,M,gold,1
Beijing,2008,volleyball,Volleyball,"LAMBOURNE, Richard",USA,Men,volleyball,M,gold,1
Beijing,2008,volleyball,Volleyball,"LEE, David",USA,Men,volleyball,M,gold,1
Beijing,2008,volleyball,Volleyball,"MILLAR, Ryan",USA,Men,volleyball,M,gold,1
Beijing,2008,volleyball,Volleyball,"PRIDDY, William",USA,Men,volleyball,M,gold,1
Beijing,2008,volleyball,Volleyball,"ROONEY, Sean",USA,Men,volleyball,M,gold,1
Beijing,2008,volleyball,Volleyball,"SALMON, Riley",USA,Men,volleyball,M,gold,1
Beijing,2008,volleyball,Volleyball,"STANLEY, Clayton",USA,Men,volleyball,M,gold,1
Beijing,2008,volleyball,Volleyball,"TOUZINSKY, Scott",USA,Men,volleyball,M,gold,1
Beijing,2008,volleyball,Volleyball,"AMARAL, Dante",BRA,Men,volleyball,M,silver,2
Beijing,2008,volleyball,Volleyball,"ELGARTEN, Marcelo",BRA,Men,volleyball,M,silver,2
Beijing,2008,volleyball,Volleyball,"ENDRES, Gustavo",BRA,Men,volleyball,M,silver,2
Beijing,2008,volleyball,Volleyball,"ENDRES, Murilo",BRA,Men,volleyball,M,silver,2
Beijing,2008,volleyball,Volleyball,"FUCHS, Samuel",BRA,Men,volleyball,M,silver,2
Beijing,2008,volleyball,Volleyball,"GODOY FILHO, Gilberto",BRA,Men,volleyball,M,silver,2
Beijing,2008,volleyball,Volleyball,"HELLER, Andre",BRA,Men,volleyball,M,silver,2
Beijing,2008,volleyball,Volleyball,"NASCIMENTO, Andre",BRA,Men,volleyball,M,silver,2
Beijing,2008,volleyball,Volleyball,"REZENDE, Bruno",BRA,Men,volleyball,M,silver,2
Beijing,2008,volleyball,Volleyball,"RODRIGUES, Anderson",BRA,Men,volleyball,M,silver,2
Beijing,2008,volleyball,Volleyball,"SANTANA, Rodrigo",BRA,Men,volleyball,M,silver,2
Beijing,2008,volleyball,Volleyball,"SANTOS, Sergio",BRA,Men,volleyball,M,silver,2
Beijing,2008,volleyball,Volleyball,"FENG, Kun",CHN,Women,volleyball,W,bronze,3
Beijing,2008,volleyball,Volleyball,"LI, Juan",CHN,Women,volleyball,W,bronze,3
Beijing,2008,volleyball,Volleyball,"LIU, Yanan",CHN,Women,volleyball,W,bronze,3
Beijing,2008,volleyball,Volleyball,"MA, Yunwen",CHN,Women,volleyball,W,bronze,3
Beijing,2008,volleyball,Volleyball,"WANG, Yimei",CHN,Women,volleyball,W,bronze,3
Beijing,2008,volleyball,Volleyball,"WEI, Qiuyue",CHN,Women,volleyball,W,bronze,3
Beijing,2008,volleyball,Volleyball,"XU, Yunli",CHN,Women,volleyball,W,bronze,3
Beijing,2008,volleyball,Volleyball,"XUE, Ming",CHN,Women,volleyball,W,bronze,3
Beijing,2008,volleyball,Volleyball,"YANG, Hao",CHN,Women,volleyball,W,bronze,3
Beijing,2008,volleyball,Volleyball,"ZHANG, Na",CHN,Women,volleyball,W,bronze,3
Beijing,2008,volleyball,Volleyball,"ZHAO, Ruirui",CHN,Women,volleyball,W,bronze,3
Beijing,2008,volleyball,Volleyball,"ZHOU, Suhong",CHN,Women,volleyball,W,bronze,3
,,volleyball,Volleyball,"ALBUQUERQUE, Carolina",BRA,Women,volleyball,W,gold,1
Beijing,2008,volleyball,Volleyball,"CARVALHO, Jaqueline",BRA,Women,volleyball,W,gold,1
Beijing,2008,volleyball,Volleyball,"CASTRO, Sheilla",BRA,Women,volleyball,W,gold,1
Beijing,2008,volleyball,Volleyball,"CLAUDINO, Fabiana",BRA,Women,volleyball,W,gold,1
Beijing,2008,volleyball,Volleyball,"DE OLIVEIRA, Fabiana",BRA,Women,volleyball,W,gold,1
Beijing,2008,volleyball,Volleyball,"GONZAGA, Welissa",BRA,Women,volleyball,W,gold,1
Beijing,2008,volleyball,Volleyball,"MENEZES, Thaisa",BRA,Women,volleyball,W,gold,1
Beijing,2008,volleyball,Volleyball,"MENEZES, Valeska",BRA,Women,volleyball,W,gold,1
Beijing,2008,volleyball,Volleyball,"OLIVEIRA, Walewska",BRA,Women,volleyball,W,gold,1
Beijing,2008,volleyball,Volleyball,"PEQUENO, Paula",BRA,Women,volleyball,W,gold,1
Beijing,2008,volleyball,Volleyball,"SOUZA, Helia",BRA,Women,volleyball,W,gold,1
Beijing,2008,volleyball,Volleyball,"STEINBRECHER, Marianne",BRA,Women,volleyball,W,gold,1
Beijing,2008,volleyball,Volleyball,"AH MOW-SANTOS, Robyn",USA,Women,volleyball,W,silver,2
Beijing,2008,volleyball,Volleyball,"BERG, Lindsey",USA,Women,volleyball,W,silver,2
Beijing,2008,volleyball,Volleyball,"BOWN, Heather",USA,Women,volleyball,W,silver,2
Beijing,2008,volleyball,Volleyball,"DAVIS, Nicole",USA,Women,volleyball,W,silver,2
Beijing,2008,volleyball,Volleyball,"GLASS, Kimberly",USA,Women,volleyball,W,silver,2
Beijing,2008,volleyball,Volleyball,"HANEEF-PARK, Tayyiba",USA,Women,volleyball,W,silver,2
